"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.267105375E0,-6.038748510E-1,2.119351965E0,-5.914101952E-1
3.277146375E0,-5.010482747E-1,2.121145744E0,-4.009388995E-1
3.287186375E0,-3.479849066E-1,2.369551983E0,-4.471400893E-1
3.297226375E0,-2.724401229E-1,2.281014029E0,-3.057316107E-1
3.307266375E0,-3.031878526E-1,1.932648907E0,-6.219694984E-1
3.317307375E0,-8.960119776E-2,1.798822221E0,-3.217254996E-1
3.327347375E0,-5.722610025E-1,2.190401774E0,-2.187022376E-1
3.337387375E0,-7.487900510E-2,1.620112307E0,4.059429467E-2
3.347428375E0,-5.874541884E-1,1.140446350E0,5.709618974E-1
3.357468375E0,-1.453812231E-1,1.209169698E0,3.169758064E-1
3.367508375E0,-4.366409019E-1,1.284939965E0,4.923460829E-1
3.377548375E0,-4.465364373E-1,8.161128455E-1,1.058219733E0
3.387589375E0,-3.808005772E-1,4.649694192E-1,1.017519604E0
3.397629375E0,-3.074862139E-1,6.659639490E-1,9.800038683E-1
3.407669375E0,-2.271168195E-1,5.564233804E-1,8.279756767E-1
3.417710375E0,6.330699988E-2,-1.320272058E-2,9.290038687E-1
3.427750375E0,-8.117273607E-1,-1.820208997E-2,9.746039647E-1
3.437790375E0,-1.236420062E-1,-6.370687634E-3,5.800665969E-1
3.447830375E0,-7.875702471E-1,3.066627797E-1,9.010085696E-1
3.457871375E0,-3.086379692E-2,5.679882959E-2,9.074773443E-1
3.467911375E0,-3.659587359E-1,9.355311155E-2,6.998035401E-1
3.477951375E0,-1.255760459E-1,1.254176594E-1,3.463340914E-1
3.487992375E0,-5.657349982E-1,-7.322321981E-2,1.180810118E-1
3.498032375E0,-1.496655511E-1,9.428108990E-2,-1.372002375E-1
3.508072375E0,-2.407846861E-2,5.956133200E-1,-1.129752231E-1
3.518112375E0,-3.533472419E-2,2.862103888E-1,-1.558025694E-1
3.528153375E0,1.038574404E-1,-1.095788679E-1,-3.903016448E-3
3.538193375E0,-5.751226299E-1,3.881861222E-1,-2.091870636E-1
3.548233375E0,-5.720279179E-1,8.165066555E-1,-4.953632462E-1
3.558274375E0,-5.256871989E-1,7.170978498E-1,-1.690669781E-1
3.568314375E0,9.721990049E-2,6.709928468E-1,-2.181023133E-1
3.578354375E0,-1.676548755E-1,1.325764640E0,-6.268326277E-1
3.588394375E0,-3.082971496E-1,1.138556822E0,-1.047025239E0
3.598435375E0,-1.963253818E-2,7.395356628E-1,-8.561411297E-1
3.608475375E0,-7.305876687E-3,1.340373031E0,-6.975447607E-1
3.618515375E0,-3.274174717E-1,1.619305830E0,-6.517973149E-1
3.628556375E0,-5.394118566E-1,1.179169243E0,-2.526704675E-1
3.638596375E0,-4.681460653E-1,1.319101446E0,-3.496395224E-1
3.648636375E0,-2.255635066E-1,1.423740586E0,-3.503920591E-1
3.658676375E0,-4.096098818E-1,1.362776638E0,3.481057978E-1
3.668717375E0,4.921623342E-2,1.185685234E0,6.410577339E-1
3.678757375E0,-1.944269371E-1,9.514598081E-1,8.208268708E-1
3.688797375E0,-3.938322667E-1,8.540302849E-1,7.273567897E-1
3.698838375E0,-4.893683884E-1,1.391486613E0,7.384840411E-1
3.708878375E0,-2.464539271E-1,1.641077352E0,8.256549168E-1
3.718918375E0,-3.822661087E-2,1.159539701E0,4.973156315E-1
3.728958375E0,-2.020539721E-1,1.191220793E0,7.210844815E-2
3.738999375E0,-1.728160666E-1,7.992246249E-1,-6.454291123E-1
3.749039375E0,-3.606668595E-1,9.391751003E-1,-3.690125173E-1
3.759079375E0,-1.520437599E-1,8.174258378E-1,-7.416257501E-2
3.769120375E0,1.961383440E-1,1.128519345E0,-2.722826135E-1
3.779160375E0,3.482067353E-1,8.138783321E-1,-4.083256871E-1
3.789200375E0,4.092444308E-2,4.059879702E-1,-1.339310592E-1
3.799240375E0,-8.268036023E-2,8.570641127E-1,2.514700341E-1
3.809281375E0,-8.562686721E-1,7.255988243E-1,1.439432466E-1
3.819321375E0,-3.435940131E-1,1.091312635E-1,1.133564615E-1
3.829361375E0,-4.730717598E-1,3.664566994E-1,-1.711246133E-2
3.839401375E0,-5.411845131E-1,3.545055753E-1,-5.954804420E-3
3.849442375E0,-4.661224171E-1,2.275677860E-2,7.556046885E-1
3.859482375E0,-4.271765256E-1,3.907442790E-1,1.086694504E0
3.869522375E0,-7.746851765E-1,1.489610347E0,5.128013974E-1
3.879563375E0,-1.291013761E0,4.375008081E-1,1.427317035E-1
3.889603375E0,-9.717094468E-1,-7.896144336E-1,4.328319526E-1
3.899643375E0,-9.819822007E-1,3.374808222E-1,4.461431390E-1
3.909683375E0,4.146443345E-2,4.790006903E-1,9.245196390E-1
3.919724375E0,-4.736737306E-1,1.655763365E-1,1.988512913E0
3.929764375E0,-2.627871007E-1,2.724151991E-1,1.243848950E0
3.939804375E0,-1.020827520E0,1.210992568E0,5.381783134E-1
